id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil,fecha_aplicacion,fecha_fin,promedio_ansiedad,suma_ansiedad,num_preguntas,categoria,ansiedad_familia,ansiedad_escuela,ansiedad_social,nivel_ansiedad
1157,2883,3,ISC,85.8,2,8,0,0,0,0,M,27,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1158,2884,3,ISC,84.6,1,5,1,0,0,0,M,22,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1159,2885,3,ICD,83.9,4,4,0,0,0,0,F,25,Soltero,2025-04-01,2025-04-04,1.1429,8.0,7,ansiedad,,,,Medio
1160,2886,3,ISC,85.2,3,7,0,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1161,2887,3,ICD,73.3,6,8,3,0,0,1,F,25,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1162,2888,3,ISC,86.1,10,6,3,0,0,0,M,27,Casado,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1163,2889,3,ISC,79.8,9,4,0,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1164,2890,3,IGE,83.5,4,8,0,0,0,0,F,19,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1165,2891,3,ICD,72.4,8,8,3,0,0,0,F,24,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1166,2892,3,IINF,90.8,2,6,0,0,1,0,M,27,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1167,2893,3,ISC,83.0,9,8,0,0,0,0,M,21,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1168,2894,3,ISC,80.2,10,6,2,0,1,0,M,22,Soltero,2025-04-01,2025-04-04,1.1429,8.0,7,ansiedad,,,,Medio
1169,2895,3,ISC,70.2,6,8,3,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1170,2896,3,ICD,86.6,4,6,2,0,0,0,M,26,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1171,2897,3,ISC,70.3,2,4,0,0,1,0,F,23,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1172,2898,3,ISC,76.6,8,8,0,0,0,0,M,25,Casado,2025-04-01,2025-04-04,1.2857,9.0,7,ansiedad,,,,Medio
1173,2899,3,IINF,83.2,6,5,3,0,1,0,M,19,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1174,2900,3,ICD,94.1,4,6,0,0,0,0,F,28,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1175,2901,3,IGE,82.5,1,6,2,0,0,1,M,18,Casado,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1176,2902,3,IGE,70.6,4,7,3,0,0,0,M,19,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1177,2903,3,IGE,71.7,8,7,2,0,0,0,F,26,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1178,2904,3,IGE,85.3,4,7,2,0,0,0,M,27,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1179,2905,3,IGE,80.0,4,6,3,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1180,2906,3,IINF,84.6,9,5,3,0,1,0,M,18,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1181,2907,3,IINF,76.3,2,7,1,0,0,0,M,19,Casado,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1182,2908,3,IINF,73.9,6,7,0,0,0,0,F,26,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1183,2909,3,IINF,83.8,7,8,2,0,0,0,M,21,Casado,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1184,2910,3,IINF,81.4,7,7,3,0,1,0,M,24,Casado,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1185,2911,3,ICD,87.3,6,7,3,0,0,0,F,25,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1186,2912,3,IGE,87.3,2,7,0,0,1,0,M,25,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1187,2913,3,ISC,84.0,8,8,1,0,0,0,F,26,Soltero,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1188,2914,3,IINF,76.3,5,5,1,0,0,1,F,28,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1189,2915,3,ISC,86.4,2,4,2,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,1.2857,9.0,7,ansiedad,,,,Medio
1190,2916,3,IINF,93.5,4,7,1,0,0,0,F,18,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1191,2917,3,IGE,72.4,1,8,0,0,1,0,M,25,Casado,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1192,2918,3,IGE,91.8,2,8,1,0,1,1,F,24,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1193,2919,3,IGE,85.7,4,8,3,0,0,0,F,20,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1194,2920,3,IINF,89.9,3,7,1,0,0,1,M,19,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1195,2921,3,IINF,87.7,7,4,3,0,1,1,F,22,Soltero,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1196,2922,3,ISC,82.2,4,7,2,0,1,0,M,20,Soltero,2025-04-01,2025-04-04,1.2857,9.0,7,ansiedad,,,,Medio
1197,2923,3,ICD,83.1,4,8,0,0,0,0,M,28,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1198,2924,3,ICD,86.2,8,6,2,0,1,0,M,21,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1199,2925,3,IGE,73.5,2,6,1,0,1,0,M,28,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1200,2926,3,ICD,94.1,3,5,3,0,0,0,M,26,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1201,2927,3,ISC,92.0,9,7,1,0,0,1,F,24,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1202,2928,3,ISC,94.0,1,7,0,0,1,1,F,20,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1203,2929,3,ISC,73.3,6,6,0,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1204,2930,3,IGE,82.0,8,4,1,0,0,1,M,24,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1205,2931,3,IINF,85.3,9,5,1,0,0,0,F,28,Casado,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1206,2932,3,ICD,74.2,8,6,0,0,1,0,F,28,Soltero,2025-04-01,2025-04-04,1.2857,9.0,7,ansiedad,,,,Medio
1207,2933,3,ICD,71.3,6,8,3,0,0,0,M,19,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1208,2934,3,ICD,70.4,10,8,3,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1209,2935,3,ISC,82.0,1,5,1,0,0,0,F,26,Casado,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1210,2936,3,ISC,83.9,10,4,1,0,0,0,M,18,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1211,2937,3,IINF,81.2,5,5,3,0,0,1,M,22,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1212,2938,3,ISC,84.4,6,4,0,0,1,0,M,19,Casado,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1213,2939,3,ISC,92.2,10,7,3,0,0,0,F,18,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1214,2940,3,ICD,88.1,5,7,0,0,1,0,M,25,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1215,2941,3,ISC,93.8,6,8,0,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1216,2942,3,IINF,76.6,6,8,0,0,0,1,F,28,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1217,2943,3,IINF,93.9,8,4,2,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1218,2944,3,IINF,72.2,3,7,2,0,0,0,F,18,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1219,2945,3,IGE,73.3,4,5,1,0,1,0,F,22,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1220,2946,3,IINF,93.1,8,4,1,0,0,1,F,21,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1221,2947,3,ICD,80.5,6,8,0,0,0,1,F,28,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1222,2948,3,IINF,92.3,4,4,0,0,1,0,M,19,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1223,2949,3,ISC,73.3,10,6,0,0,0,1,F,26,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1224,2950,3,ISC,76.8,7,5,0,0,0,0,M,23,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1225,2951,3,IINF,87.0,9,5,3,0,1,0,F,23,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1226,2952,3,IGE,93.0,7,7,0,0,1,1,M,28,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1227,2953,3,ICD,94.8,3,6,3,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1228,2954,3,IGE,77.9,1,6,2,0,0,1,M,18,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1229,2955,3,ISC,83.0,7,8,2,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1230,2956,3,ISC,78.2,10,7,3,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1231,2957,3,ICD,90.9,2,8,1,0,0,0,M,18,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1232,2958,3,IINF,91.2,10,7,2,0,0,0,F,25,Soltero,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1233,2959,3,IINF,79.2,3,4,1,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1234,2960,3,IGE,93.5,4,8,1,0,0,0,M,26,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1235,2961,3,IGE,87.5,6,5,3,0,1,1,M,22,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1236,2962,3,ICD,70.7,10,8,3,0,0,1,M,22,Casado,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1237,2963,3,IINF,83.9,8,5,3,0,1,0,M,21,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1238,2964,3,IGE,94.4,4,7,2,0,0,0,M,23,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1239,2965,3,ISC,90.0,8,4,2,0,0,1,F,28,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1240,2966,3,ISC,88.0,7,6,2,0,0,0,M,26,Casado,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1241,2967,3,IGE,77.1,7,6,0,0,1,0,M,23,Casado,2025-04-01,2025-04-04,0.7143,5.0,7,ansiedad,,,,Bajo
1242,2968,3,IINF,78.4,8,7,2,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1243,2969,3,IGE,81.9,2,4,2,0,0,0,F,28,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1244,2970,3,IGE,83.7,5,6,1,0,0,0,M,26,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1245,2971,3,ICD,79.4,1,5,3,0,0,0,M,26,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1246,2972,3,IGE,89.9,3,6,3,0,0,0,F,21,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1247,2973,3,ICD,74.0,2,5,1,0,0,0,F,20,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1248,2974,3,IINF,85.0,6,8,0,0,1,0,F,18,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1249,2975,3,IGE,83.8,4,5,3,0,0,0,M,28,Casado,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1250,2976,3,ISC,76.2,10,6,2,0,0,0,M,23,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1251,2977,3,ISC,85.0,6,5,0,0,0,1,F,28,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1252,2978,3,IGE,93.1,8,4,2,0,0,0,F,26,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1253,2979,3,ISC,90.9,4,4,2,0,1,0,F,22,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1254,2980,3,IINF,78.8,5,7,0,0,1,1,F,25,Casado,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1255,2981,3,IGE,83.1,1,7,3,0,1,0,M,27,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1256,2982,3,ICD,85.2,6,7,1,0,0,0,M,23,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1257,2983,3,IGE,70.3,6,4,3,0,0,0,M,28,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1258,2984,3,ISC,82.7,3,6,0,0,0,1,M,26,Soltero,2025-04-01,2025-04-04,1.1429,8.0,7,ansiedad,,,,Medio
1259,2985,3,ICD,93.7,6,8,2,0,0,0,M,19,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1260,2986,3,IINF,77.8,10,8,3,0,1,0,M,28,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1261,2987,3,ISC,81.0,9,5,2,0,0,0,F,24,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1262,2988,3,IINF,92.1,2,5,0,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1263,2989,3,IINF,77.4,6,6,1,0,0,1,F,27,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1264,2990,3,IGE,94.3,8,4,0,0,1,0,F,25,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1265,2991,3,IINF,77.4,2,4,2,0,0,0,F,23,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1266,2992,3,IGE,92.6,7,7,3,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1267,2993,3,IGE,90.4,3,8,3,0,0,0,F,28,Casado,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1268,2994,3,ICD,85.7,4,7,0,0,0,0,F,19,Casado,2025-04-01,2025-04-04,0.5714,4.0,7,ansiedad,,,,Bajo
1269,2995,3,IINF,87.3,5,6,3,0,0,0,M,18,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1270,2996,3,IINF,80.4,5,7,1,0,1,0,M,25,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1271,2997,3,ISC,86.1,1,6,3,0,1,0,M,28,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1272,2998,3,IINF,87.0,7,8,3,0,0,0,M,21,Casado,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
1273,2999,3,ICD,84.7,9,8,0,0,0,0,M,25,Soltero,2025-04-01,2025-04-04,1.0,7.0,7,ansiedad,,,,Bajo
1274,3000,3,ICD,82.7,10,8,2,0,0,0,M,19,Soltero,2025-04-01,2025-04-04,1.4286,10.0,7,ansiedad,,,,Medio
1275,3001,3,IGE,91.4,10,4,3,0,0,0,F,18,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1276,3002,3,ICD,82.3,4,8,3,0,0,0,F,25,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1277,3003,3,IINF,91.4,3,5,0,0,0,0,F,21,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1278,3004,3,IGE,94.6,1,8,1,0,0,0,M,20,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1279,3005,3,IGE,94.9,9,7,0,0,0,0,M,21,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1280,3006,3,ICD,88.3,2,8,0,0,0,1,F,27,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1281,3007,3,ICD,74.1,3,7,3,0,1,1,M,21,Soltero,2025-04-01,2025-04-04,0.2857,2.0,7,ansiedad,,,,Bajo
1282,3008,3,IINF,91.1,2,7,1,0,1,0,M,24,Soltero,2025-04-01,2025-04-04,0.8571,6.0,7,ansiedad,,,,Bajo
1283,3009,3,ISC,78.8,3,5,2,0,0,1,F,23,Soltero,2025-04-01,2025-04-04,0.1429,1.0,7,ansiedad,,,,Bajo
1284,3010,3,ISC,78.5,10,6,0,0,0,0,M,27,Soltero,2025-04-01,2025-04-04,0.0,0.0,7,ansiedad,,,,
1285,3011,3,ICD,88.7,8,5,3,0,1,0,F,19,Soltero,2025-04-01,2025-04-04,0.4286,3.0,7,ansiedad,,,,Bajo
